id,name,host_id,host_name,neighbourhood_group,neighbourhood,seattle_region,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
9013441,Rental unit in Seattle · ★4.96 · 1 bedroom · 2 beds · 1 bath,47064683,Brook And Cat,Beacon Hill,North Beacon Hill,south,47.58234,-122.31131,Entire home/apt,119,28,137,5/18/2023,1.49,1,210,11,STR-OPLI-19-001394
49770432,Townhouse in Seattle · ★4.39 · 2 bedrooms · 3 beds · 2.5 baths,121688409,Evolve,Beacon Hill,North Beacon Hill,south,47.58792,-122.30868,Entire home/apt,137,2,28,10/22/2022,1.16,43,175,9,STR-OPLI-21-000256
45837480,Rental unit in Seattle · Studio · 1 bed · 1 bath,107434423,Blueground,Downtown,Pioneer Square,central,47.5976701,-122.3319748,Entire home/apt,128,31,1,12/22/2022,0.16,398,329,1,
53507807,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Cascade,South Lake Union,central,47.62258,-122.33548,Entire home/apt,147,31,0,,,398,287,0,
5.71E+17,Home in Seattle · ★5.0 · 3 bedrooms · 6 beds · 3.5 baths,28420265,Sherry,Beacon Hill,North Beacon Hill,south,47.58651,-122.31051,Entire home/apt,372,1,11,5/23/2023,0.88,38,336,10,STR-OPLI-19-000687
7.06E+17,Home in Seattle · ★4.97 · 5 bedrooms · 7 beds · 2 baths,27121074,Troy,Other neighborhoods,Wallingford,north,47.65294,-122.34069,Entire home/apt,380,2,38,6/23/2023,5.48,1,282,38,STR-OPLI-22-001457
23104353,Townhouse in Seattle · ★4.91 · 2 bedrooms · 3 beds · 2.5 baths,204886779,Jennifer,Other neighborhoods,Wallingford,north,47.65241,-122.34173,Entire home/apt,241,30,100,3/30/2023,1.55,11,134,5,STR-OPLI-19-002659
33803288,Guesthouse in Seattle · ★4.98 · Studio · 1 bed · 1 bath,16719911,Jingjing,University District,University District,north,47.66789,-122.32078,Entire home/apt,183,5,89,6/19/2023,1.78,1,56,21,STR-OPLI-19-000604
29280801,Rental unit in Seattle · ★4.84 · 1 bedroom · 1 bed · 1 bath,1838818,Kia,Capitol Hill,Broadway,central,47.63,-122.32131,Entire home/apt,164,2,55,2/20/2023,0.97,6,146,13,STR-OPLI-19-003418
6.92E+17,Home in Seattle · ★4.67 · Studio · 1 bed · 1 private bath,19403115,Vince,Central Area,Minor,central,47.60722,-122.30902,Private room,139,1,66,6/13/2023,6.35,25,308,66,
7.04E+17,Guest suite in Seattle · ★4.55 · Studio · 1 bed · 1 bath,475794162,Erin,Beacon Hill,North Beacon Hill,south,47.59013,-122.3179,Entire home/apt,121,1,31,6/18/2023,3.21,1,22,31,STR-OPLI-19-001816
7.95E+17,Home in Seattle · ★5.0 · 1 bedroom · 1 bed · 1 bath,36398026,Chad,Beacon Hill,North Beacon Hill,south,47.58237209,-122.310965,Entire home/apt,140,2,17,6/23/2023,6,1,43,17,STR-OPLI-22-001895
42773371,Boutique hotel in Seattle · ★4.78 · 2 bedrooms · 3 beds · 1 private bath,98049500,Robert,University District,University District,north,47.65501,-122.31392,Private room,239,1,59,6/21/2023,1.47,7,62,14,Exempt
6490453,Home in Seattle · ★4.89 · 1 bedroom · 1 bed · 1 bath,4540636,Tri,Other neighborhoods,Green Lake,north,47.67675321,-122.3313473,Entire home/apt,199,2,31,6/18/2023,0.32,1,307,3,STR-OPLI-23-000650
8.14E+17,Rental unit in Seattle · ★4.75 · 2 bedrooms · 2 beds · 1 bath,495178517,Sophia,University District,University District,north,47.66472,-122.31696,Entire home/apt,160,1,4,6/21/2023,1.06,1,324,4,STR-OPLI-22-001774
8.79E+17,Townhouse in Seattle · ★4.80 · 3 bedrooms · 4 beds · 2 baths,238425582,Allen Lu,Queen Anne,East Queen Anne,central,47.6304903,-122.3465279,Entire home/apt,338,1,10,6/18/2023,5.17,16,89,10,STR-OPLI-23-000487
14872179,Condo in Seattle · ★4.86 · 1 bedroom · 1 bed · 1 bath,5644416,Courtney,Queen Anne,East Queen Anne,central,47.62854,-122.34455,Entire home/apt,165,1,381,6/5/2023,4.65,2,37,45,STR-OPLI-19-003401
9.03E+17,Home in Seattle · ★New · 3 bedrooms · 3 beds · 1 bath,111813201,Vacasa Washington,Other neighborhoods,Wallingford,north,47.6706,-122.32347,Entire home/apt,197,2,0,,,6,362,0,STR-OPLI-22-001321
51681391,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Cascade,South Lake Union,central,47.623719,-122.3359958,Entire home/apt,187,31,0,,,398,244,0,
52506764,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Cascade,South Lake Union,central,47.62258,-122.33548,Entire home/apt,140,31,0,,,398,286,0,
50065301,Townhouse in Seattle · ★4.91 · 2 bedrooms · 3 beds · 2 baths,398317720,Joanne,Capitol Hill,Broadway,central,47.62303064,-122.3183559,Entire home/apt,259,1,135,6/13/2023,5.37,53,122,55,STR-OPLI-21-000361
50992310,Townhouse in Seattle · ★4.84 · 3 bedrooms · 4 beds · 3.5 baths,28420265,Sherry,Capitol Hill,Broadway,central,47.62332,-122.32471,Entire home/apt,399,1,96,6/22/2023,4.17,38,303,46,STR-OPLI-22-000717
8.22E+17,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Cascade,South Lake Union,central,47.6218466,-122.3310912,Entire home/apt,148,31,0,,,398,312,0,
34845194,Guest suite in Seattle · ★4.78 · 1 bedroom · 1 bed · 1 bath,262701290,Emmanuel,Other neighborhoods,Wallingford,north,47.66004,-122.34164,Entire home/apt,250,30,23,8/21/2021,0.46,1,77,0,STR-OPLI-19-000227
23127965,Rental unit in Seattle · ★4.95 · 1 bedroom · 1 bed · 1 bath,32058742,Martha & Josh And Joshua,Queen Anne,East Queen Anne,central,47.62973,-122.34673,Entire home/apt,134,2,297,6/7/2023,4.79,1,279,54,Str-OPLI-19-000784
6.24E+17,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Cascade,South Lake Union,central,47.6201637,-122.3329756,Entire home/apt,152,31,0,,,398,299,0,
5.95E+17,Serviced apartment in Seattle · ★4.62 · 2 bedrooms · 3 beds · 1 bath,452014951,Level Seattle,Cascade,South Lake Union,central,47.62063217,-122.3360901,Entire home/apt,577,2,66,6/12/2023,6.04,26,361,66,Exempt
1820794,Guest suite in Seattle · ★4.97 · Studio · 1 bed · 1 bath,9533123,Pam,Queen Anne,East Queen Anne,central,47.63089,-122.34815,Entire home/apt,151,2,583,6/18/2023,5.06,1,213,74,STR-OPLI-19-002846
5052459,Condo in Seattle · ★4.80 · 1 bedroom · 1 bed · 2 baths,26032511,Tracy,Queen Anne,East Queen Anne,central,47.62992,-122.34463,Entire home/apt,162,4,183,5/16/2023,1.81,2,29,7,STR-OPLI-19-001330
50468187,Condo in Seattle · ★4.44 · 2 bedrooms · 2 beds · 1 bath,297257820,David,Downtown,First Hill,central,47.6131,-122.32914,Entire home/apt,116,2,18,6/7/2023,0.74,6,55,3,STR-OPLI-19-003289
8.47E+17,Home in Seattle · ★5.0 · 2 bedrooms · 4 beds · 2 baths,254129333,Zihao,Queen Anne,East Queen Anne,central,47.62993694,-122.3464089,Entire home/apt,273,1,24,6/22/2023,7.74,1,219,24,STR-OPLI-23-000290
41976609,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Cascade,South Lake Union,central,47.6202813,-122.3314007,Entire home/apt,155,31,1,9/8/2022,0.1,398,294,1,
7.87E+17,Rental unit in Seattle · ★4.93 · 2 bedrooms · 2 beds · 2 baths,310761349,StayLocal,Queen Anne,Lower Queen Anne,central,47.62568747,-122.3468822,Entire home/apt,170,1,27,6/10/2023,4.53,12,0,27,STR-OPLI-22-001547
49450601,Condo in Seattle · ★4.99 · 1 bedroom · 2 beds · 1 bath,22060525,Luca,Other neighborhoods,Wallingford,north,47.6623,-122.33947,Entire home/apt,263,2,136,6/19/2023,5.2,2,334,67,STR-OPLI-21-000301
5.43E+17,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Capitol Hill,Broadway,central,47.6148399,-122.3241666,Entire home/apt,153,31,0,,,398,337,0,
6.32E+17,Condo in Seattle · ★4.96 · 1 bedroom · 2 beds · 1 bath,86157147,Lyle,Downtown,First Hill,central,47.61116,-122.33078,Entire home/apt,166,3,47,6/9/2023,3.6,18,37,43,STR-OPLI-22-000854
10969868,Home in Seattle · ★4.92 · 3 bedrooms · 4 beds · 3.5 baths,56911340,Tim,Other neighborhoods,Fremont,north,47.66126,-122.35059,Entire home/apt,356,5,200,6/11/2023,2.24,1,318,3,STR-OPLI-19-002934
6.30E+17,Home in Seattle · ★4.78 · 2 bedrooms · 4 beds · 2 baths,4656446,Air Concierge,Other neighborhoods,Fremont,north,47.65255356,-122.3450699,Entire home/apt,378,2,27,6/19/2023,2.1,16,149,23,STR-OPLI-22-000532
5.79E+17,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Capitol Hill,Broadway,central,47.6146542,-122.3223223,Entire home/apt,170,31,1,4/22/2022,0.07,398,316,0,
4405139,Home in Seattle · ★4.98 · 2 bedrooms · 2 beds · 2 baths,22868047,Yosh,Capitol Hill,Broadway,central,47.62074,-122.31667,Entire home/apt,248,1,85,6/14/2023,0.82,1,34,74,STR-OPLI-22-000752
6.21E+17,Serviced apartment in Seattle · 2 bedrooms · 3 beds · 2 baths,452014951,Level Seattle,Cascade,South Lake Union,central,47.62063217,-122.3360901,Entire home/apt,260,30,0,,,26,364,0,
42414204,Townhouse in Seattle · ★4.97 · 3 bedrooms · 6 beds · 2.5 baths,28420265,Sherry,Capitol Hill,Broadway,central,47.62459,-122.32413,Entire home/apt,386,1,61,5/30/2023,4.63,38,218,55,STR-OPLI-20-000328
9.00E+17,Hotel in Seattle · ★New · 1 bedroom · 2 beds · 1 bath,516594391,Rodney,Downtown,Central Business District,central,47.61362,-122.33167,Private room,560,1,0,,,1,335,0,Exempt
8.67E+17,Home in Seattle · ★4.86 · 2 bedrooms · 4 beds · 2.5 baths,92742089,Crystal,Capitol Hill,Broadway,central,47.616788,-122.313795,Entire home/apt,179,1,7,6/18/2023,2.96,11,42,7,STR-OPLI-23-000298
7.62E+17,Serviced apartment in Seattle · Studio · 1 bed · 1 bath,379735904,Mimi,Cascade,Eastlake,central,47.64241,-122.32417,Private room,72,30,0,,,24,318,0,STR-OPLI-22-001249
17445861,Townhouse in Seattle · ★4.93 · 2 bedrooms · 3 beds · 2.5 baths,27833938,Laura,Queen Anne,Lower Queen Anne,central,47.62705,-122.3507,Entire home/apt,350,2,299,6/12/2023,4.31,2,29,47,STR-OPLI-19-001552
9.19E+17,Rental unit in Seattle · ★New · 1 bedroom · 1 bed · 1 bath,263502162,Landing,Queen Anne,Lower Queen Anne,central,47.62451033,-122.3488217,Entire home/apt,189,30,0,,,97,362,0,
46905803,Bed and breakfast in Seattle · ★4.68 · 1 bedroom · 16 shared baths,31751507,Rex,Downtown,Central Business District,central,47.60775,-122.33863,Shared room,86,1,74,5/27/2023,2.41,5,334,48,Exempt
8.02E+17,Rental unit in Seattle · 2 bedrooms · 3 beds · 2 baths,452014951,Level Seattle,Cascade,South Lake Union,central,47.6188683,-122.3354255,Entire home/apt,304,30,0,,,26,364,0,
13751731,Home in Seattle · ★4.80 · 3 bedrooms · 3 beds · 2 baths,9605780,Alex,Other neighborhoods,Wallingford,north,47.66379,-122.34129,Entire home/apt,340,3,156,9/6/2022,1.88,1,0,10,STR-OPLI-19-000184
8.22E+17,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Cascade,South Lake Union,central,47.6218466,-122.3310912,Entire home/apt,145,31,0,,,398,293,0,
7.18E+17,Home in Seattle · ★4.75 · 3 bedrooms · 5 beds · 2 baths,5773748,Daniel,University District,University District,north,47.66728173,-122.3203648,Entire home/apt,221,1,4,6/18/2023,4,1,84,4,STR-OPLI-23-000289
44542423,Rental unit in Seattle · ★4.80 · 1 bedroom · 1 bed · 1 bath,3074414,Melissa,Other neighborhoods,Green Lake,north,47.67923,-122.32475,Entire home/apt,150,30,10,2/13/2023,0.29,118,289,3,STR-OPLI-20-000157
49254280,Rental unit in Seattle · ★4.13 · 1 bedroom · 1 bed · 1 bath,3074414,Melissa,Other neighborhoods,Green Lake,north,47.68039,-122.3235,Entire home/apt,121,30,15,11/6/2022,0.59,118,130,4,STR-OPLI-20-000157
53949438,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Downtown,Central Business District,central,47.610598,-122.3398258,Entire home/apt,134,31,0,,,398,357,0,
7.09E+17,Condo in Seattle · ★4.92 · Studio · 1 bed · 1 bath,11605738,Collin,Capitol Hill,Broadway,central,47.62688,-122.31915,Entire home/apt,140,1,75,6/23/2023,8.33,1,134,75,STR-OPLI-22-001461
7.42E+17,Home in Seattle · ★4.95 · 2 bedrooms · 3 beds · 1 bath,8521341,Kate,Beacon Hill,North Beacon Hill,south,47.58862,-122.31135,Entire home/apt,199,2,42,6/11/2023,5.94,1,30,42,STR-OPLI-22-001833
41535117,Home in Seattle · ★4.71 · 2 bedrooms · 2 beds · 1 bath,3264544,Fabio,Beacon Hill,North Beacon Hill,south,47.58509,-122.31241,Entire home/apt,143,2,51,6/13/2023,1.38,5,282,22,STR-OPLI-19-002360
7.49E+17,Townhouse in Seattle · ★5.0 · 3 bedrooms · 3 beds · 3 baths,466378704,Van,University District,University District,north,47.6676732,-122.3139708,Entire home/apt,236,2,16,6/5/2023,2.27,1,89,16,STR-OPLI-22-001105
9.18E+17,Rental unit in Seattle · ★New · 1 bedroom · 1 bed · 1 bath,263502162,Landing,Queen Anne,Lower Queen Anne,central,47.62465969,-122.3481825,Entire home/apt,167,30,0,,,97,351,0,
46857184,Bungalow in Seattle · ★4.84 · 1 bedroom · 1 bed · 1 bath,236572187,Karen,Queen Anne,East Queen Anne,central,47.62953623,-122.3448967,Entire home/apt,159,3,57,6/3/2023,1.93,3,35,7,STR-OPLI-19-001296
22656833,Home in Seattle · ★4.88 · 4 bedrooms · 5 beds · 2 baths,32377507,Hugo,Other neighborhoods,Fremont,north,47.6643,-122.35038,Entire home/apt,354,4,81,4/5/2023,1.32,3,63,10,STR-OPLI-19-000921
2970666,Rental unit in Seattle · ★4.68 · 1 bedroom · 1 bed · 1 bath,1121532,Melissa,Capitol Hill,Broadway,central,47.62192,-122.32569,Entire home/apt,123,30,192,6/21/2023,1.74,10,283,3,STR-OPLI-19-001708
52870736,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Downtown,Pike-Market,central,47.6077436,-122.3402751,Entire home/apt,152,31,2,10/22/2022,0.1,398,161,1,
51613159,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Cascade,South Lake Union,central,47.623719,-122.3359958,Entire home/apt,147,31,0,,,398,301,0,
51267465,Condo in Seattle · 1 bedroom · 1 bed · 1 bath,44396588,Mariana,Capitol Hill,Broadway,central,47.62134,-122.32372,Entire home/apt,127,30,1,4/30/2023,0.53,1,327,1,
50180265,Condo in Seattle · ★4.79 · 1 bedroom · 2 beds · 1 bath,80333752,Ashley & Mike,Downtown,Belltown,central,47.61537,-122.34871,Entire home/apt,196,2,95,6/7/2023,3.93,27,95,40,STR-OPLI-19-001790
48804710,Condo in Seattle · ★4.91 · 1 bedroom · 2 beds · 1 bath,80333752,Ashley & Mike,Downtown,Belltown,central,47.61499,-122.34757,Entire home/apt,196,2,114,6/4/2023,4.16,27,121,41,STR-OPLI-21-000225
7.73E+17,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,220390118,Sarom,Downtown,First Hill,central,47.60972,-122.32737,Entire home/apt,70,30,1,3/18/2023,0.3,8,128,1,
6.92E+17,Home in Seattle · ★4.67 · Studio · 1 bed · 1 private bath,19403115,Vince,Central Area,Minor,central,47.6089,-122.30794,Private room,133,1,51,6/9/2023,4.94,25,317,51,
8.64E+17,Condo in Seattle · ★5.0 · 1 bedroom · 1 bed · 1 bath,386420269,Kathryn,Downtown,Belltown,central,47.61611057,-122.3484097,Entire home/apt,186,2,12,6/10/2023,4.93,25,112,12,STR-OPLI-23-000208
387078,Rental unit in Seattle · ★4.78 · 1 bedroom · 1 bed · 1 bath,1121532,Melissa,Capitol Hill,Broadway,central,47.62361,-122.32577,Entire home/apt,204,30,184,3/20/2023,1.44,10,354,2,STR-OPLI-19-001903
13313994,Condo in Seattle · ★4.72 · Studio · 2 beds · 1 bath,1700743,Jeff,Downtown,Belltown,central,47.61474,-122.34134,Entire home/apt,140,2,352,6/5/2023,4.11,2,9,51,STR-OPLI-19-000295
9.13E+17,Rental unit in Seattle · ★New · Studio · 1 bed · 1 bath,263502162,Landing,Queen Anne,Lower Queen Anne,central,47.62447888,-122.3472652,Entire home/apt,146,30,0,,,97,349,0,
42247084,Boutique hotel in Seattle · ★4.72 · 1 bedroom · 2 beds · 1 private bath,98049500,Robert,University District,University District,north,47.65462,-122.31253,Private room,197,1,123,5/31/2023,3.3,7,84,17,Exempt
6.50E+17,Guest suite in Seattle · ★4.91 · 1 bedroom · 1 bed · 1 bath,101598408,Jensen,Beacon Hill,North Beacon Hill,south,47.58651,-122.31631,Entire home/apt,95,2,46,6/18/2023,3.7,1,343,45,STR-OPLI-22-000855
1351716,Guesthouse in Seattle · ★4.82 · 1 bedroom · 1 bed · 1 bath,6592975,Huong And Bill,Central Area,Atlantic,central,47.59674,-122.30964,Entire home/apt,90,30,254,5/19/2023,2.1,1,221,2,19-000920
36235813,Boutique hotel in Seattle · ★5.0 · 1 bedroom · 2 beds · 1 private bath,270114059,University Inn,University District,University District,north,47.65813,-122.31738,Private room,255,1,3,2/22/2023,0.08,6,365,1,Exempt
20805317,Townhouse in Seattle · ★4.93 · 1 bedroom · 1 bed · 1.5 baths,149182566,Tuan,Other neighborhoods,Fremont,north,47.65382,-122.35193,Private room,75,30,71,3/16/2023,1.01,1,29,3,
5.60E+17,Home in Seattle · 3 bedrooms · 3 beds · 2.5 baths,48005494,Zeus,Other neighborhoods,Fremont,north,47.65958,-122.34474,Entire home/apt,145,30,0,,,36,106,0,
18979781,Condo in Seattle · ★4.95 · 1 bedroom · 1 bed · 1 bath,31604886,Elon,Downtown,Central Business District,central,47.61181,-122.33693,Entire home/apt,220,2,365,6/23/2023,4.95,1,93,71,STR-OPLI-19-003285
6.92E+17,Home in Seattle · ★4.75 · Studio · 1 bed · 1 private bath,19403115,Vince,Central Area,Minor,central,47.60741,-122.30911,Private room,136,1,63,6/12/2023,6.06,25,308,63,
53299952,Townhouse in Seattle · ★4.81 · 1 bedroom · 1 bed · 1 private bath,43388247,Guillermo,Delridge,North Delridge,west,47.56933,-122.35967,Private room,82,2,32,6/20/2023,3.42,1,245,32,STR-OPLI-22-001476
48214818,Condo in Seattle · ★4.94 · Studio · 1 bed · 1 bath,86157147,Lyle,Cascade,South Lake Union,central,47.61859,-122.34671,Entire home/apt,153,3,132,6/21/2023,4.71,18,33,56,STR-OPLI-21-000095
14187192,Condo in Seattle · ★4.92 · Studio · 1 bed · 1 bath,18947211,John,Downtown,Belltown,central,47.61535,-122.34131,Entire home/apt,138,2,516,6/4/2023,6.16,2,282,70,STR-OPLI-19-000034
47721751,Rental unit in Seattle · 1 bedroom · 1 bed · 1 shared bath,78582329,James,Queen Anne,West Queen Anne,central,47.62863,-122.36464,Private room,900,30,0,,,1,0,0,
1356339,Rental unit in Seattle · ★4.74 · 1 bedroom · 1 bed · 1 bath,1121532,Melissa,Capitol Hill,Broadway,central,47.62235,-122.32594,Entire home/apt,123,30,189,5/6/2023,1.59,10,334,3,STR-OPLI-19-001708
7.50E+17,Home in Seattle · ★4.81 · 3 bedrooms · 4 beds · 2 baths,10810763,Aida,University District,University District,north,47.6672,-122.31544,Entire home/apt,209,3,26,6/19/2023,3.55,2,74,26,STR-OPLI-22-001639
7.41E+17,Townhouse in Seattle · ★4.88 · 3 bedrooms · 3 beds · 2.5 baths,487344448,Ricardo,Beacon Hill,North Beacon Hill,south,47.58912,-122.31289,Entire home/apt,334,3,43,6/12/2023,5.61,16,131,43,STR-OPLI-22-001985
8.67E+17,Condo in Seattle · ★4.80 · 1 bedroom · 1 bed · 1 bath,721070,Suzanne,Downtown,First Hill,central,47.61111661,-122.3301371,Entire home/apt,143,3,5,5/29/2023,2.63,2,249,5,STR-OPLI-21-001307
11356904,Rental unit in Seattle · ★4.86 · 1 bedroom · 1 bed · 1 bath,10013531,Cate,Capitol Hill,Broadway,central,47.62062,-122.31551,Entire home/apt,95,30,180,6/1/2023,2.06,5,202,2,STR-OPLI-19-000047
33734737,Rental unit in Seattle · ★4.80 · Studio · 1 bed · 1 bath,19403115,Vince,Other neighborhoods,Roosevelt,north,47.67551,-122.31361,Entire home/apt,222,99,105,9/19/2021,2.06,25,364,0,STR-BB-OPLI-19-000005
50770491,Condo in Seattle · Studio · 2 beds · 1 bath,130366604,David,Cascade,South Lake Union,central,47.61861544,-122.3455837,Entire home/apt,70,1,2,6/15/2023,2,2,14,2,STR-OPLI-19-003288
53107692,Home in Seattle · ★4.71 · 3 bedrooms · 4 beds · 2.5 baths,410570167,Jung,Queen Anne,Lower Queen Anne,central,47.62805,-122.34825,Entire home/apt,451,1,95,6/18/2023,4.91,2,271,58,Str-opli-21-000750
8.88E+17,Rental unit in Seattle · ★New · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Queen Anne,Lower Queen Anne,central,47.6258042,-122.3441011,Entire home/apt,186,31,0,,,398,225,0,
6.56E+17,Home in Seattle · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,40622566,Eunice,Beacon Hill,North Beacon Hill,south,47.58819,-122.3089,Entire home/apt,200,1,23,6/22/2023,3.73,1,100,23,STR-OPLI-22-001647
7.55E+17,Home in Seattle · ★4.67 · 4 bedrooms · 8 beds · 2 baths,5325329,Blair,Beacon Hill,North Beacon Hill,south,47.58225,-122.31017,Entire home/apt,475,1,39,5/27/2023,5.18,9,160,39,STR-OPLI-21-001398
12185450,Rental unit in Seattle · ★4.84 · 1 bedroom · 1 bed · 1 bath,10013531,Cate,Capitol Hill,Broadway,central,47.6205,-122.3191,Entire home/apt,174,3,238,6/12/2023,2.73,5,134,33,STR-OPLI-19-000047
8.82E+17,Home in Seattle · ★New · 3 bedrooms · 3 beds · 2.5 baths,511933152,Zeus Seattle,Beacon Hill,North Beacon Hill,south,47.58811658,-122.3104483,Entire home/apt,340,30,2,10/31/2022,0.17,67,164,2,
8.05E+17,Rental unit in Seattle · ★5.0 · Studio · 2 beds · 1 bath,53851019,Nancy,Downtown,Belltown,central,47.6174935,-122.3463071,Entire home/apt,241,2,22,6/6/2023,5.28,1,32,22,STR-OPLI-23-000161
7.64E+17,Townhouse in Seattle · ★5.0 · 2 bedrooms · 4 beds · 2 baths,25519626,Marbella,Other neighborhoods,Fremont,north,47.65922,-122.34626,Entire home/apt,342,2,4,3/25/2023,0.69,1,0,4,STR-OPLI-21-000108
8.79E+17,Serviced apartment in Seattle · ★5.0 · 1 bedroom · 1 bed · 1 bath,511933152,Zeus Seattle,Other neighborhoods,Fremont,north,47.65414,-122.34357,Entire home/apt,143,30,11,4/1/2023,0.23,67,349,3,
